CHG1AY3,constant,CONTROL,default,EFYTOTLT,gr,INSTNM,lat,linked_name,lon,netprice,online,ownership,ownershipcolor,popup,RET_PCF,salary,SATMT75,SATVR75,selectivity,testing,testingcolors,TestScoresRequired,totsize,type,typecolors,netprice_trimmed,size_trimmed,totsize_trimmed,tuition
4892.0,1.0,1,4.2,11305,55.0,University of Wyoming,41.311943,<a href='http://www.uwyo.edu' target='_blank'>University of Wyoming</a>,-105.57204,12148,,Public,#1B9E77,"<a href='http://www.uwyo.edu' target='_blank'>University of Wyoming</a><br/>Doctoral Universities, Public, <br/>Undergrad size: 11,305 (52% women)<br/>Total size: 14,433<br/>Tuition and fees: $4,892<br/>Avg net price: $12,148<br/>SAT math (25th-75th pctile): 490-620<br/>SAT verbal (25th-75th pctile): 480-615<br/>Admit rate: 96%<br/>Graduation rate: 55%<br/>First-year retention: 77%<br/>Median salary (6yrs after): $36,300<br/>Default rate: 4%",77,36300.0,620,615,4.0,Required,#66C2A5,TRUE,14433,Doctoral Universities,#1B9E77,12148.0,11305.0,11305.0,4892.0
3550.0,1.0,1,NA,1791,NA,American Samoa Community College,-14.322587,<a href='http://www.amsamoa.edu' target='_blank'>American Samoa Community College</a>,-170.742728,4330,,Public,#1B9E77,"<a href='http://www.amsamoa.edu' target='_blank'>American Samoa Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 1,791 (63% women)<br/>Total size: 1,791<br/>Tuition and fees: $3,550<br/>Avg net price: $4,330<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 100%<br/>Median salary (6yrs after): $12,600<br/>Default rate: NA%",100,12600.0,NA,NA,NA,NA,NA,NA,1791,Associate's Colleges,#E7298A,4330.0,1791.0,1791.0,3550.0
3414.0,1.0,1,NA,3272,NA,Guam Community College,13.440649,<a href='http://www.guamcc.edu' target='_blank'>Guam Community College</a>,144.808944,7646,,Public,#1B9E77,"<a href='http://www.guamcc.edu' target='_blank'>Guam Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 3,272 (56% women)<br/>Total size: 3,272<br/>Tuition and fees: $3,414<br/>Avg net price: $7,646<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 58%<br/>Median salary (6yrs after): $17,500<br/>Default rate: NA%",58,17500.0,NA,NA,NA,NA,NA,NA,3272,Associate's Colleges,#E7298A,7646.0,3272.0,3272.0,3414.0
5338.0,1.0,1,4.5,4253,27.0,University of Guam,13.432726,<a href='http://www.uog.edu' target='_blank'>University of Guam</a>,144.802837,11100,,Public,#1B9E77,"<a href='http://www.uog.edu' target='_blank'>University of Guam</a><br/>Master's Colleges, Public, <br/>Undergrad size: 4,253 (57% women)<br/>Total size: 4,624<br/>Tuition and fees: $5,338<br/>Avg net price: $11,100<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: 27%<br/>First-year retention: 77%<br/>Median salary (6yrs after): $21,300<br/>Default rate: 4%",77,21300.0,NA,NA,NA,NA,NA,NA,4624,Master's Colleges,#D95F02,11100.0,4253.0,4253.0,5338.0
2820.0,1.0,1,NA,1427,NA,Northern Marianas College,15.152247,<a href='http://www.marianas.edu/' target='_blank'>Northern Marianas College</a>,145.721733,1574,,Public,#1B9E77,"<a href='http://www.marianas.edu/' target='_blank'>Northern Marianas College</a><br/>Baccalaureate Colleges, Public, <br/>Undergrad size: 1,427 (60% women)<br/>Total size: 1,427<br/>Tuition and fees: $2,820<br/>Avg net price: $1,574<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 64%<br/>Median salary (6yrs after): $12,700<br/>Default rate: NA%",64,12700.0,NA,NA,NA,NA,NA,NA,1427,Baccalaureate Colleges,#7570B3,1574.0,1427.0,1427.0,2820.0
5811.0,1.0,2,14.000000000000002,886,NA,American University of Puerto Rico,18.406139,<a href='http://www.aupr.edu' target='_blank'>American University of Puerto Rico</a>,-66.18678,9946,,Private non-profit,#7570B3,"<a href='http://www.aupr.edu' target='_blank'>American University of Puerto Rico</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 886 (49% women)<br/>Total size: 980<br/>Tuition and fees: $5,811<br/>Avg net price: $9,946<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 56%<br/>Median salary (6yrs after): $15,400<br/>Default rate: 14%",56,15400.0,NA,NA,NA,NA,NA,NA,980,Master's Colleges,#D95F02,9946.0,886.0,886.0,5811.0
5811.0,1.0,2,14.000000000000002,1110,NA,American University of Puerto Rico,18.434072,<a href='http://www.aupr.edu' target='_blank'>American University of Puerto Rico</a>,-66.478655,9961,,Private non-profit,#7570B3,"<a href='http://www.aupr.edu' target='_blank'>American University of Puerto Rico</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,110 (53% women)<br/>Total size: 1,172<br/>Tuition and fees: $5,811<br/>Avg net price: $9,961<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 55%<br/>Median salary (6yrs after): $15,400<br/>Default rate: 14%",55,15400.0,NA,NA,NA,NA,NA,NA,1172,Baccalaureate Colleges,#7570B3,9961.0,1110.0,1110.0,5811.0
6850.0,1.0,2,19.2,1458,33.0,Universidad Adventista de las Antillas,18.205329,<a href='http://www.uaa.edu/' target='_blank'>Universidad Adventista de las Antillas</a>,-67.112632,7233,,Private non-profit,#7570B3,"<a href='http://www.uaa.edu/' target='_blank'>Universidad Adventista de las Antillas</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,458 (60% women)<br/>Total size: 1,614<br/>Tuition and fees: $6,850<br/>Avg net price: $7,233<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 97%<br/>Graduation rate: 33%<br/>First-year retention: 73%<br/>Median salary (6yrs after): $17,200<br/>Default rate: 19%",73,17200.0,NA,NA,3.0,Recommended,#FC8D62,FALSE,1614,Baccalaureate Colleges,#7570B3,7233.0,1458.0,1458.0,6850.0
7425.0,1.0,2,13.900000000000002,1660,32.0,Atlantic University College,18.357395,<a href='http://www.atlanticu.edu' target='_blank'>Atlantic University College</a>,-66.111714,4726,,Private non-profit,#7570B3,"<a href='http://www.atlanticu.edu' target='_blank'>Atlantic University College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,660 (24% women)<br/>Total size: 1,756<br/>Tuition and fees: $7,425<br/>Avg net price: $4,726<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: 32%<br/>First-year retention: 82%<br/>Median salary (6yrs after): $13,500<br/>Default rate: 14%",82,13500.0,NA,NA,NA,NA,NA,NA,1756,Baccalaureate Colleges,#7570B3,4726.0,1660.0,1660.0,7425.0
6220.0,1.0,2,17.7,1889,46.0,Universidad Central de Bayamon,18.400541,<a href='http://www.ucb.edu.pr' target='_blank'>Universidad Central de Bayamon</a>,-66.181496,7943,,Private non-profit,#7570B3,"<a href='http://www.ucb.edu.pr' target='_blank'>Universidad Central de Bayamon</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 1,889 (66% women)<br/>Total size: 2,462<br/>Tuition and fees: $6,220<br/>Avg net price: $7,943<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 68%<br/>Graduation rate: 46%<br/>First-year retention: 65%<br/>Median salary (6yrs after): $15,400<br/>Default rate: 18%",65,15400.0,NA,NA,32.0,Neither Required Nor Recommended,#8DA0CB,FALSE,2462,Master's Colleges,#D95F02,7943.0,1889.0,1889.0,6220.0
6520.0,1.0,3,NA,2134,NA,Columbia Central University-Caguas,18.2263,<a href='http://www.columbiacentral.edu' target='_blank'>Columbia Central University-Caguas</a>,-66.028097,4292,,Private for-profit,#D95F02,"<a href='http://www.columbiacentral.edu' target='_blank'>Columbia Central University-Caguas</a><br/>Baccalaureate Colleges, Private for-profit, <br/>Undergrad size: 2,134 (70% women)<br/>Total size: 2,327<br/>Tuition and fees: $6,520<br/>Avg net price: $4,292<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 50%<br/>Median salary (6yrs after): $17,600<br/>Default rate: NA%",50,17600.0,NA,NA,NA,NA,NA,NA,2327,Baccalaureate Colleges,#7570B3,4292.0,2134.0,2134.0,6520.0
7006.0,1.0,2,9.9,325,NA,Carlos Albizu University-San Juan,18.466573,<a href='http://www.albizu.edu' target='_blank'>Carlos Albizu University-San Juan</a>,-66.113908,NA,,Private non-profit,#7570B3,"<a href='http://www.albizu.edu' target='_blank'>Carlos Albizu University-San Juan</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 325 (84% women)<br/>Total size: 1,286<br/>Tuition and fees: $7,006<br/>Avg net price: $NA<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 85%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $26,500<br/>Default rate: 10%",NA,26500.0,NA,NA,15.0,Required,#66C2A5,TRUE,1286,Baccalaureate Colleges,#7570B3,NA,325.0,325.0,7006.0
5080.0,1.0,2,30.0,1913,NA,Caribbean University-Bayamon,18.383209,<a href='http://www.caribbean.edu' target='_blank'>Caribbean University-Bayamon</a>,-66.168171,2399,,Private non-profit,#7570B3,"<a href='http://www.caribbean.edu' target='_blank'>Caribbean University-Bayamon</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 1,913 (55% women)<br/>Total size: 2,317<br/>Tuition and fees: $5,080<br/>Avg net price: $2,399<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 77%<br/>Median salary (6yrs after): $15,100<br/>Default rate: 30%",77,15100.0,NA,NA,NA,NA,NA,NA,2317,Master's Colleges,#D95F02,2399.0,1913.0,1913.0,5080.0
5080.0,1.0,2,30.0,646,NA,Caribbean University-Carolina,18.38746,<a href='http://www.caribbean.edu' target='_blank'>Caribbean University-Carolina</a>,-65.95765,2964,,Private non-profit,#7570B3,"<a href='http://www.caribbean.edu' target='_blank'>Caribbean University-Carolina</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 646 (73% women)<br/>Total size: 744<br/>Tuition and fees: $5,080<br/>Avg net price: $2,964<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 69%<br/>Median salary (6yrs after): $15,100<br/>Default rate: 30%",69,15100.0,NA,NA,NA,NA,NA,NA,744,Baccalaureate Colleges,#7570B3,2964.0,646.0,646.0,5080.0
5028.0,1.0,2,23.799999999999997,754,NA,Pontifical Catholic University of Puerto Rico-Arecibo,18.446006,<a href='http://www.pucpr.edu/arecibo' target='_blank'>Pontifical Catholic University of Puerto Rico-Arecibo</a>,-66.679114,3798,,Private non-profit,#7570B3,"<a href='http://www.pucpr.edu/arecibo' target='_blank'>Pontifical Catholic University of Puerto Rico-Arecibo</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 754 (61% women)<br/>Total size: 1,155<br/>Tuition and fees: $5,028<br/>Avg net price: $3,798<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 40%<br/>Graduation rate: NA%<br/>First-year retention: 75%<br/>Median salary (6yrs after): $13,700<br/>Default rate: 24%",75,13700.0,NA,NA,60.0,Recommended,#FC8D62,FALSE,1155,Master's Colleges,#D95F02,3798.0,754.0,754.0,5028.0
5130.0,1.0,2,23.799999999999997,6319,38.0,Pontifical Catholic University of Puerto Rico-Ponce,18.000652,<a href='http://www.pucpr.edu' target='_blank'>Pontifical Catholic University of Puerto Rico-Ponce</a>,-66.61763,5609,,Private non-profit,#7570B3,"<a href='http://www.pucpr.edu' target='_blank'>Pontifical Catholic University of Puerto Rico-Ponce</a><br/>Doctoral Universities, Private non-profit, <br/>Undergrad size: 6,319 (59% women)<br/>Total size: 8,798<br/>Tuition and fees: $5,130<br/>Avg net price: $5,609<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 77%<br/>Graduation rate: 38%<br/>First-year retention: 86%<br/>Median salary (6yrs after): $13,700<br/>Default rate: 24%",86,13700.0,NA,NA,23.0,Recommended,#FC8D62,FALSE,8798,Doctoral Universities,#1B9E77,5609.0,6319.0,6319.0,5130.0
6640.0,1.0,3,3.6999999999999997,1366,NA,Centro de Estudios Multidisciplinarios-San Juan,18.39031,<a href='http://www.cempr.edu' target='_blank'>Centro de Estudios Multidisciplinarios-San Juan</a>,-66.010873,6477,,Private for-profit,#D95F02,"<a href='http://www.cempr.edu' target='_blank'>Centro de Estudios Multidisciplinarios-San Juan</a><br/>Baccalaureate Colleges, Private for-profit, <br/>Undergrad size: 1,366 (74% women)<br/>Total size: 1,366<br/>Tuition and fees: $6,640<br/>Avg net price: $6,477<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 100%<br/>Median salary (6yrs after): $14,900<br/>Default rate: 4%",100,14900.0,NA,NA,NA,NA,NA,NA,1366,Baccalaureate Colleges,#7570B3,6477.0,1366.0,1366.0,6640.0
3784.0,1.0,2,NA,275,NA,Universidad Teologica del Caribe,18.370604,<a href='http://www.utcpr.edu' target='_blank'>Universidad Teologica del Caribe</a>,-66.014483,5589,,Private non-profit,#7570B3,"<a href='http://www.utcpr.edu' target='_blank'>Universidad Teologica del Caribe</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 275 (43% women)<br/>Total size: 345<br/>Tuition and fees: $3,784<br/>Avg net price: $5,589<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 67%<br/>Median salary (6yrs after): $NA<br/>Default rate: NA%",67,NA,NA,NA,NA,NA,NA,NA,345,Baccalaureate Colleges,#7570B3,5589.0,275.0,275.0,3784.0
2370.0,1.0,1,NA,1606,NA,Colegio Universitario de San Juan,18.428528,<a href='http://www.cunisanjuan.edu' target='_blank'>Colegio Universitario de San Juan</a>,-66.066529,1444,,Public,#1B9E77,"<a href='http://www.cunisanjuan.edu' target='_blank'>Colegio Universitario de San Juan</a><br/>Baccalaureate Colleges, Public, <br/>Undergrad size: 1,606 (55% women)<br/>Total size: 1,606<br/>Tuition and fees: $2,370<br/>Avg net price: $1,444<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 90%<br/>Graduation rate: NA%<br/>First-year retention: 54%<br/>Median salary (6yrs after): $17,300<br/>Default rate: NA%",54,17300.0,NA,NA,10.0,Neither Required Nor Recommended,#8DA0CB,FALSE,1606,Baccalaureate Colleges,#7570B3,1444.0,1606.0,1606.0,2370.0
5820.0,1.0,2,10.100000000000001,13216,27.0,Universidad Metropolitana,18.387177,<a href='http://www.suagm.edu/umet' target='_blank'>Universidad Metropolitana</a>,-66.061615,9616,,Private non-profit,#7570B3,"<a href='http://www.suagm.edu/umet' target='_blank'>Universidad Metropolitana</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 13,216 (64% women)<br/>Total size: 15,987<br/>Tuition and fees: $5,820<br/>Avg net price: $9,616<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: 27%<br/>First-year retention: 75%<br/>Median salary (6yrs after): $15,500<br/>Default rate: 10%",75,15500.0,NA,NA,NA,NA,NA,NA,15987,Master's Colleges,#D95F02,9616.0,13216.0,13216.0,5820.0
3370.0,1.0,1,14.000000000000002,453,NA,Puerto Rico Conservatory of Music,18.4206,<a href='http://www.cmpr.edu' target='_blank'>Puerto Rico Conservatory of Music</a>,-66.068376,7731,,Public,#1B9E77,"<a href='http://www.cmpr.edu' target='_blank'>Puerto Rico Conservatory of Music</a><br/>Baccalaureate Colleges, Public, <br/>Undergrad size: 453 (32% women)<br/>Total size: 503<br/>Tuition and fees: $3,370<br/>Avg net price: $7,731<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 74%<br/>Graduation rate: NA%<br/>First-year retention: 89%<br/>Median salary (6yrs after): $9,100<br/>Default rate: 14%",89,9100.0,NA,NA,26.0,Neither Required Nor Recommended,#8DA0CB,FALSE,503,Baccalaureate Colleges,#7570B3,7731.0,453.0,453.0,3370.0
NA,1.0,2,13.600000000000001,NA,NA,Center for Advanced Studies On Puerto Rico and the Caribbean,18.46589,<a href='http://ceaprc.edu' target='_blank'>Center for Advanced Studies On Puerto Rico and the Caribbean</a>,-66.118261,NA,,Private non-profit,#7570B3,"<a href='http://ceaprc.edu' target='_blank'>Center for Advanced Studies On Puerto Rico and the Caribbean</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: NA (NA% women)<br/>Total size: 661<br/>Tuition and fees: $NA<br/>Avg net price: $NA<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $NA<br/>Default rate: 14%",NA,NA,NA,NA,NA,NA,NA,NA,661,Baccalaureate Colleges,#7570B3,NA,NA,NA,NA
5940.0,1.0,2,4.0,1696,NA,EDP University of Puerto Rico Inc-San Sebastian,18.334858,<a href='http://www.edpuniversity.edu/' target='_blank'>EDP University of Puerto Rico Inc-San Sebastian</a>,-66.990909,8889,,Private non-profit,#7570B3,"<a href='http://www.edpuniversity.edu/' target='_blank'>EDP University of Puerto Rico Inc-San Sebastian</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,696 (65% women)<br/>Total size: 1,768<br/>Tuition and fees: $5,940<br/>Avg net price: $8,889<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 91%<br/>Median salary (6yrs after): $14,600<br/>Default rate: 4%",91,14600.0,NA,NA,NA,NA,NA,NA,1768,Baccalaureate Colleges,#7570B3,8889.0,1696.0,1696.0,5940.0
3248.0,1.0,1,NA,602,NA,Escuela de Artes Plasticas y Diseno de Puerto Rico,18.467401,<a href='http://www.eap.edu' target='_blank'>Escuela de Artes Plasticas y Diseno de Puerto Rico</a>,-66.111462,2063,,Public,#1B9E77,"<a href='http://www.eap.edu' target='_blank'>Escuela de Artes Plasticas y Diseno de Puerto Rico</a><br/>Baccalaureate Colleges, Public, <br/>Undergrad size: 602 (62% women)<br/>Total size: 602<br/>Tuition and fees: $3,248<br/>Avg net price: $2,063<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 85%<br/>Graduation rate: NA%<br/>First-year retention: 86%<br/>Median salary (6yrs after): $15,200<br/>Default rate: NA%",86,15200.0,NA,NA,15.0,Recommended,#FC8D62,FALSE,602,Baccalaureate Colleges,#7570B3,2063.0,602.0,602.0,3248.0
1125.0,1.0,1,NA,724,NA,Instituto Tecnologico de Puerto Rico-Recinto de Manati,18.4394,<a href='http://itec.pr/ITPR-Joomla/' target='_blank'>Instituto Tecnologico de Puerto Rico-Recinto de Manati</a>,-66.457032,3203,,Public,#1B9E77,"<a href='http://itec.pr/ITPR-Joomla/' target='_blank'>Instituto Tecnologico de Puerto Rico-Recinto de Manati</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 724 (43% women)<br/>Total size: 724<br/>Tuition and fees: $1,125<br/>Avg net price: $3,203<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 79%<br/>Graduation rate: NA%<br/>First-year retention: 67%<br/>Median salary (6yrs after): $16,200<br/>Default rate: NA%",67,16200.0,NA,NA,21.0,Neither Required Nor Recommended,#8DA0CB,FALSE,724,Associate's Colleges,#E7298A,3203.0,724.0,724.0,1125.0
6635.0,1.0,3,8.5,1944,NA,Huertas College,18.219116,<a href='http://www.huertas.edu' target='_blank'>Huertas College</a>,-66.031484,6128,,Private for-profit,#D95F02,"<a href='http://www.huertas.edu' target='_blank'>Huertas College</a><br/>Associate's Colleges, Private for-profit, <br/>Undergrad size: 1,944 (52% women)<br/>Total size: 1,944<br/>Tuition and fees: $6,635<br/>Avg net price: $6,128<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $16,000<br/>Default rate: 8%",NA,16e3,NA,NA,NA,NA,NA,NA,1944,Associate's Colleges,#E7298A,6128.0,1944.0,1944.0,6635.0
